contr_id;count_id;contr_date;summ;subject
1084;110;2022-04-04;13203005;Устройство бетонных фундаментов общего назначения, установка анкерных болтов при бетонировании на объекте аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по дог.№07-08/10 от 31.08.2010, согласно акта №3/2 от 31.03.2011
1085;126;2022-04-05;11580681;Монтаж аккумуляторного бака №1 емкостью 2000м3 для подпитки теплосети, контроль качества сварных соединений, огрунтовка металлических поверхностей, окраска по договору №07-08/10 от 31.08.2010, согласно акта № 2/5 от 31.03.2011
1086;327;2022-04-06;17588842;Автоматизация аккумуляторного бака №1 емкостью 2000м3 для подпитки теплосети по договору №07-08/10 от 31.08.2010, согласно акта № 7/1 от 31.03.2011
1087;127;2022-01-02;11758039;Услуги по регистрации изменений по договору №11535 от 11.09.2012
1088;79;2022-05-03;21064398;Монтаж резервуаров, площадок, латков, решеток, затворов, контроль качества сварных соединений на объекте аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по договору №07-08/10 от 31.08.2010, согласно акта №2/3 от 31.01.2011
1089;260;2022-04-04;21350314;Сборка площадок для обслуживания оборудования и трубопроводов, решетчатых конструкций, листовых конструкций на объекте аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по договору №07-08/10 от 31.08.2010, согласно акта №1/3 от 31.01.2011
1090;25;2022-04-08;14627150;Монтаж аккумуляторного бака №1 емкостью 2000м3 для подпитки теплосети, контроль качества сварных соединений по договору №07-08/10 от 31.08.2010, согласно акта № 2/4 от 28.02.2011
1091;326;2022-04-01;21645894;Монтаж водоохладительного устройства градирни №1 Юго-Западной ТЭЦ по договору 03/11 от 11.02.2011
1092;55;2022-04-02;20143574;Обучение рабочей професс (стропальщик)
1093;211;2022-04-03;13152801;Теплоизоляционные работы: изоляция трубопров, плоских и криволинейных поверхностей матами минераловатными на объекте:аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по договору №07-08/10 от 31.08.2010, согласно акта № 4/1 от 30.04.2011
1094;435;2022-04-04;3020982;Монтаж трубопровода сброса на объекте:аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по договору №07-08/10 от 31.08.2010, согласно акта № 5/2 от 30.04.2011
